Cache[NODE_1].State,Cache[NODE_1].Data,Cache[NODE_2].State,Cache[NODE_2].Data,Chan1[NODE_1].Cmd,Chan1[NODE_2].Cmd,Chan2[NODE_1].Cmd,Chan2[NODE_1].Data,Chan2[NODE_2].Cmd,Chan2[NODE_2].Data,Chan3[NODE_1].Cmd,Chan3[NODE_1].Data,Chan3[NODE_2].Cmd,Chan3[NODE_2].Data,InvSet[NODE_1],InvSet[NODE_2],ShrSet[NODE_1],ShrSet[NODE_2],ExGntd,CurCmd,CurPtr,MemData,AuxData,isgood
E,Undefined,S,Undefined,GntE,GntE,Empty,Undefined,InvAck,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,GntE,Empty,Undefined,InvAck,Undefined,ReqE,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,GntE,Empty,Undefined,InvAck,Undefined,ReqE,Undefined,InvAck,Undefined,FALSE,FALSE,TRUE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,GntE,Empty,Undefined,InvAck,Undefined,ReqE,Undefined,InvAck,Undefined,FALSE,FALSE,TRUE,FALSE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,GntE,Empty,Undefined,InvAck,Undefined,ReqE,Undefined,InvAck,Undefined,FALSE,FALSE,TRUE,FALSE,TRUE,Empty,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,GntE,Empty,Undefined,InvAck,Undefined,ReqE,Undefined,InvAck,Undefined,FALSE,FALSE,TRUE,FALSE,TRUE,Empty,NODE_1,DATA_1,DATA_2,FALSE
I,Undefined,S,Undefined,ReqE,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,ReqE,ReqE,Undefined,ReqS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,ReqE,ReqE,Undefined,ReqS,Undefined,InvAck,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,ReqE,ReqE,Undefined,ReqS,Undefined,InvAck,Undefined,GntE,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,ReqE,ReqE,Undefined,ReqS,Undefined,InvAck,Undefined,GntE,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,Inv,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,ReqE,GntE,ReqS,Undefined,ReqE,Undefined,GntE,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,Inv,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,Empty,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,InvAck,Empty,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,InvAck,Empty,ReqE,Undefined,InvAck,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,InvAck,Empty,ReqE,Undefined,InvAck,DATA_2,GntS,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,InvAck,Empty,ReqE,Undefined,InvAck,DATA_2,GntS,Undefined,ReqE,Undefined,FALSE,TRUE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Empty,InvAck,InvAck,DATA_2,ReqE,Undefined,ReqE,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Empty,InvAck,InvAck,DATA_2,ReqE,Undefined,ReqE,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,Empty,InvAck,InvAck,DATA_2,ReqE,Undefined,ReqE,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,GntE,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,InvAck,Undefined,ReqE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,InvAck,Undefined,ReqE,Undefined,Inv,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,InvAck,Undefined,ReqE,Undefined,Inv,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,InvAck,Undefined,ReqE,Undefined,Inv,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,InvAck,Undefined,ReqE,Undefined,Inv,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,InvAck,InvAck,InvAck,Undefined,ReqE,Undefined,Inv,Undefined,GntE,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,S,Undefined,ReqE,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,InvAck,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,TRUE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,InvAck,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Empty,ReqE,GntS,Undefined,ReqE,Undefined,InvAck,Undefined,ReqS,Undefined,TRUE,FALSE,TRUE,FALSE,TRUE,InvAck,NODE_1,DATA_1,DATA_2,FALSE
E,Undefined,E,Undefined,ReqS,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,Empty,GntE,Undefined,ReqE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,Empty,GntE,Undefined,ReqE,DATA_1,GntE,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,InvAck,Empty,GntE,Undefined,ReqE,DATA_1,GntE,Undefined,InvAck,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,InvAck,ReqE,DATA_1,GntE,Undefined,InvAck,Undefined,GntE,Undefined,TRUE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,InvAck,ReqE,DATA_1,GntE,Undefined,InvAck,Undefined,GntE,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,InvAck,ReqE,DATA_1,GntE,Undefined,InvAck,Undefined,GntE,Undefined,TRUE,TRUE,FALSE,TRUE,TRUE,InvAck,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,ReqS,InvAck,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,ReqS,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,InvAck,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,ReqS,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,InvAck,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,ReqS,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,GntE,ReqS,InvAck,Undefined,Empty,Undefined,ReqE,Undefined,InvAck,Undefined,TRUE,FALSE,TRUE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,GntE,Empty,Undefined,InvAck,Undefined,InvAck,Undefined,ReqE,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,E,Undefined,ReqS,GntE,Empty,Undefined,InvAck,Undefined,InvAck,Undefined,ReqE,Undefined,FALSE,TRUE,TRUE,TRUE,TRUE,ReqS,NODE_1,DATA_1,DATA_2,FALSE
I,Undefined,I,Undefined,GntS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,GntS,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,ReqS,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,GntS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,GntS,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,ReqE,GntS,Empty,Undefined,Empty,Undefined,GntS,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,Empty,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,I,Undefined,ReqE,GntS,Empty,Undefined,Empty,Undefined,GntS,Undefined,Empty,Undefined,FALSE,TRUE,TRUE,FALSE,FALSE,Empty,NODE_1,DATA_1,DATA_2,FALSE
S,Undefined,I,Undefined,ReqE,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,InvAck,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,InvAck,ReqE,Empty,Undefined,Empty,DATA_2,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,InvAck,ReqE,Empty,Undefined,Empty,DATA_2,InvAck,Undefined,GntS,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,InvAck,ReqE,Empty,Undefined,Empty,DATA_2,InvAck,Undefined,GntS,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,ReqE,InvAck,Empty,DATA_2,Empty,Undefined,GntS,Undefined,InvAck,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,ReqE,InvAck,Empty,DATA_2,Empty,Undefined,GntS,Undefined,InvAck,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,ReqE,InvAck,Empty,DATA_2,Empty,Undefined,GntS,Undefined,InvAck,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_2,FALSE
S,Undefined,I,Undefined,ReqS,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Inv,GntE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Inv,GntE,ReqS,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Inv,GntE,ReqS,Undefined,GntE,Undefined,GntS,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Inv,GntE,ReqS,Undefined,GntE,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Inv,GntE,ReqS,Undefined,GntE,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Inv,GntE,ReqS,Undefined,GntE,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,TRUE,TRUE,FALSE,InvAck,NODE_1,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,Inv,GntE,Undefined,ReqS,Undefined,ReqE,Undefined,GntS,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,GntE,Inv,GntE,Undefined,ReqS,Undefined,ReqE,Undefined,GntS,Undefined,FALSE,TRUE,TRUE,TRUE,FALSE,InvAck,Other,DATA_1,DATA_2,FALSE
E,Undefined,E,Undefined,ReqE,ReqS,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,TRUE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,TRUE,GntS,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,GntE,Empty,GntE,Undefined,GntS,Undefined,ReqS,Undefined,Inv,Undefined,TRUE,TRUE,TRUE,TRUE,TRUE,GntS,Other,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,ReqS,Empty,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Inv,Empty,Empty,Undefined,GntE,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Inv,Empty,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Inv,Empty,Empty,Undefined,GntS,DATA_1,ReqS,Undefined,ReqE,Undefined,FALSE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,S,Undefined,Inv,Empty,Empty,Undefined,GntS,DATA_1,ReqS,Undefined,ReqE,Undefined,FALSE,FALSE,TRUE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,Empty,ReqS,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,ReqE,Empty,GntE,Undefined,InvAck,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,ReqE,Empty,GntE,Undefined,InvAck,DATA_1,GntE,Undefined,ReqS,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,Undefined,I,Undefined,ReqE,Empty,GntE,Undefined,InvAck,DATA_1,GntE,Undefined,ReqS,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,ReqE,InvAck,DATA_1,GntE,Undefined,ReqS,Undefined,GntE,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,ReqE,InvAck,DATA_1,GntE,Undefined,ReqS,Undefined,GntE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,ReqE,InvAck,DATA_1,GntE,Undefined,ReqS,Undefined,GntE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,Undefined,Empty,ReqE,InvAck,DATA_1,GntE,Undefined,ReqS,Undefined,GntE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_2,FALSE
E,Undefined,E,Undefined,Empty,ReqE,Empty,Undefined,GntS,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,ReqS,Empty,ReqE,Undefined,Inv,DATA_1,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,ReqS,Empty,ReqE,Undefined,Inv,DATA_1,GntE,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,ReqS,Empty,ReqE,Undefined,Inv,DATA_1,GntE,Undefined,Empty,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,ReqS,Inv,DATA_1,ReqE,Undefined,Empty,Undefined,GntE,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,ReqS,Inv,DATA_1,ReqE,Undefined,Empty,Undefined,GntE,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,GntE,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,E,Undefined,Empty,ReqS,Inv,DATA_2,ReqE,Undefined,Empty,Undefined,GntE,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,GntE,Undefined,DATA_1,DATA_2,FALSE
I,Undefined,S,DATA_2,Empty,Empty,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqS,GntE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqS,GntE,Empty,Undefined,Empty,Undefined,ReqE,Undefined,GntS,Undefined,FALSE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
I,Undefined,S,DATA_2,ReqS,GntE,Empty,Undefined,Empty,Undefined,ReqE,Undefined,GntS,Undefined,FALSE,TRUE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,GntE,ReqS,Empty,Undefined,Empty,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,TRUE,FALSE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,GntE,ReqS,Empty,Undefined,Empty,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,Empty,Undefined,DATA_1,DATA_1,FALSE
S,DATA_2,I,Undefined,GntE,ReqS,Empty,Undefined,Empty,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_1,FALSE
S,DATA_1,I,Undefined,GntE,ReqS,Empty,Undefined,Empty,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_2,FALSE
S,DATA_1,I,Undefined,GntE,ReqS,Empty,Undefined,Empty,Undefined,GntS,Undefined,ReqE,Undefined,TRUE,FALSE,FALSE,TRUE,TRUE,ReqS,Undefined,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,ReqS,ReqE,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,GntE,Inv,Empty,Undefined,Empty,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,GntE,Inv,Inv,Undefined,GntE,Undefined,Empty,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,GntE,Inv,Inv,Undefined,GntE,Undefined,ReqS,Undefined,Empty,Undefined,FALSE,FALSE,FALSE,FALSE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
E,Undefined,I,Undefined,GntE,Inv,Inv,Undefined,GntE,Undefined,ReqS,Undefined,Empty,Undefined,FALSE,FALSE,TRUE,TRUE,FALSE,ReqE,NODE_1,DATA_1,DATA_1,FALSE
